port_complex_id,year_month,unique_vessels,unique_cargo_vessels,n_pings,days_sampled,ship_days,port_calls,cargo_port_calls,freight_port_calls
new_york_new_jersey,2025-07,350,279,532092,31,1522.4526273148138,407,321,407
new_york_new_jersey,2025-08,358,277,523888,31,1528.1727083333326,409,307,409
new_york_new_jersey,2025-09,334,258,478706,30,1386.0880439814812,387,288,387
new_york_new_jersey,2025-10,333,260,485213,31,1486.4913194444441,391,296,391
new_york_new_jersey,2025-11,338,266,585225,30,1376.4687037037038,380,290,380
new_york_new_jersey,2025-12,330,258,540992,31,1425.6800925925927,373,279,373
norfolk_newport_news_va,2015-01,171,164,157331,31,487.59137731481496,194,177,194
norfolk_newport_news_va,2015-02,152,143,144465,28,376.94032407407394,159,141,159
norfolk_newport_news_va,2015-03,183,174,161428,31,456.15074074074045,197,179,197
norfolk_newport_news_va,2015-04,159,151,139811,30,395.90287037037024,175,159,175
norfolk_newport_news_va,2015-05,176,169,157968,31,439.8107060185185,188,175,188
norfolk_newport_news_va,2015-06,173,165,181268,30,440.729050925926,179,164,179
norfolk_newport_news_va,2015-07,168,162,160983,31,456.4480439814815,177,165,177
norfolk_newport_news_va,2015-08,170,158,157189,31,448.8964699074072,188,167,188
norfolk_newport_news_va,2015-09,170,163,150319,30,410.24589120370376,177,163,177
norfolk_newport_news_va,2015-10,178,169,170784,31,487.7506712962963,194,170,194
norfolk_newport_news_va,2015-11,162,149,157402,30,476.6335879629631,183,158,183
norfolk_newport_news_va,2015-12,167,160,153016,31,436.96390046296267,173,157,173
norfolk_newport_news_va,2016-01,149,141,114431,31,316.0780902777776,164,148,164
norfolk_newport_news_va,2016-02,94,91,78842,24,172.1902430555556,95,90,95
norfolk_newport_news_va,2016-03,94,86,70784,28,160.09098379629626,103,88,103
norfolk_newport_news_va,2016-04,92,88,61676,24,162.479375,102,92,102
norfolk_newport_news_va,2016-05,158,147,114999,31,356.36774305555525,176,155,176
norfolk_newport_news_va,2016-06,166,153,116817,30,357.6085185185187,186,165,186
norfolk_newport_news_va,2016-07,154,146,136388,31,399.84502314814836,165,149,165
norfolk_newport_news_va,2016-08,130,119,88858,31,238.7768865740741,141,119,141
norfolk_newport_news_va,2016-09,137,126,103045,30,327.4301041666666,155,136,155
norfolk_newport_news_va,2016-10,134,124,98344,31,380.30729166666674,157,133,157
norfolk_newport_news_va,2016-11,125,116,95558,30,261.8602083333334,135,118,135
norfolk_newport_news_va,2016-12,146,141,129747,31,358.069386574074,163,147,163
norfolk_newport_news_va,2017-01,126,121,116461,31,297.2893981481481,138,124,138
norfolk_newport_news_va,2017-02,127,120,116354,28,270.62273148148154,135,119,135
norfolk_newport_news_va,2017-03,132,124,149237,31,341.61011574074064,143,127,143
norfolk_newport_news_va,2017-04,130,124,140002,30,301.39129629629645,142,127,142
norfolk_newport_news_va,2017-05,126,117,160025,31,324.9143171296297,132,116,132
norfolk_newport_news_va,2017-06,133,124,145229,30,329.574398148148,139,124,139
norfolk_newport_news_va,2017-07,113,108,113757,31,270.0468981481481,125,109,125
norfolk_newport_news_va,2017-08,127,120,139026,31,310.03006944444445,139,125,139
norfolk_newport_news_va,2017-09,135,128,162002,30,428.7205092592592,148,132,148
norfolk_newport_news_va,2017-10,134,125,134515,31,348.59557870370367,135,123,135
norfolk_newport_news_va,2017-11,128,122,147668,30,353.9761921296297,139,120,139
norfolk_newport_news_va,2017-12,129,120,143900,31,345.13814814814793,139,122,139
norfolk_newport_news_va,2018-01,227,217,414077,31,822.5339351851853,250,226,250
norfolk_newport_news_va,2018-02,229,213,439849,28,787.4344791666664,233,210,233
norfolk_newport_news_va,2018-03,243,234,341854,31,751.4492013888889,268,249,268
norfolk_newport_news_va,2018-04,235,222,287253,30,792.1991319444439,241,214,241
norfolk_newport_news_va,2018-05,229,213,324768,31,771.6917361111108,236,211,236
norfolk_newport_news_va,2018-06,221,209,327206,30,776.198981481482,227,206,227
norfolk_newport_news_va,2018-07,225,213,339066,31,901.3074189814819,233,211,233
norfolk_newport_news_va,2018-08,232,219,346373,31,855.1168518518512,244,224,244
norfolk_newport_news_va,2018-09,201,193,276988,30,801.9361458333336,212,195,212
norfolk_newport_news_va,2018-10,216,205,318788,31,815.5299768518518,228,203,228
norfolk_newport_news_va,2018-11,198,190,277718,30,765.313263888889,195,182,195
norfolk_newport_news_va,2018-12,198,188,291135,31,710.7459027777775,199,185,199
norfolk_newport_news_va,2019-01,204,191,324207,31,798.7665740740736,207,188,207
norfolk_newport_news_va,2019-02,172,162,246216,28,654.5477662037034,172,159,172
norfolk_newport_news_va,2019-03,199,186,302790,31,791.2471990740738,205,189,205
norfolk_newport_news_va,2019-04,180,168,274613,30,681.5103124999998,185,161,185
norfolk_newport_news_va,2019-05,187,177,279616,31,682.8027777777777,192,173,192
norfolk_newport_news_va,2019-06,195,182,278201,30,662.0341666666668,196,172,196
norfolk_newport_news_va,2019-07,186,171,255929,31,644.1179745370375,191,168,191
norfolk_newport_news_va,2019-08,190,181,288662,31,827.3718865740743,210,191,210
norfolk_newport_news_va,2019-09,180,169,255213,30,714.9335763888886,193,172,193
norfolk_newport_news_va,2019-10,183,173,311248,31,794.1034375000005,196,179,196
norfolk_newport_news_va,2019-11,179,167,320453,30,762.8523726851852,189,167,189
norfolk_newport_news_va,2019-12,175,167,320374,31,733.8633101851854,175,157,175
norfolk_newport_news_va,2020-01,171,154,312425,31,738.7294560185187,183,151,183
norfolk_newport_news_va,2020-02,161,147,287584,29,642.9358101851851,165,142,165
norfolk_newport_news_va,2020-03,168,155,292311,31,702.0569560185183,170,155,170
norfolk_newport_news_va,2020-04,158,146,256763,30,646.3802546296299,170,149,170
norfolk_newport_news_va,2020-05,155,142,285648,31,638.274884259259,168,144,168
norfolk_newport_news_va,2020-06,149,138,276286,30,670.4031018518517,161,143,161
norfolk_newport_news_va,2020-07,150,138,246203,31,555.0421759259261,164,141,164
norfolk_newport_news_va,2020-08,147,137,235720,31,593.2975925925922,159,140,159
norfolk_newport_news_va,2020-09,156,143,262463,30,663.6911689814812,168,151,168
norfolk_newport_news_va,2020-10,162,152,247566,31,692.61125,173,155,173
norfolk_newport_news_va,2020-11,167,157,263923,30,734.1298495370371,171,156,171
norfolk_newport_news_va,2020-12,177,161,318224,31,814.6851041666666,182,163,182
norfolk_newport_news_va,2021-01,174,156,302718,31,778.4757291666664,178,156,178
norfolk_newport_news_va,2021-02,153,137,268778,28,670.09755787037,153,137,153
norfolk_newport_news_va,2021-03,181,160,335882,31,838.1905208333337,182,160,182
norfolk_newport_news_va,2021-04,232,212,415428,30,924.0644791666664,225,206,225
norfolk_newport_news_va,2021-05,223,200,367090,31,922.5326388888891,238,210,238
norfolk_newport_news_va,2021-06,213,197,368054,30,856.9301157407408,253,229,253
norfolk_newport_news_va,2021-07,200,182,341246,31,854.2851620370374,212,189,212
norfolk_newport_news_va,2021-08,222,199,375951,31,932.3432638888894,220,197,220
norfolk_newport_news_va,2021-09,221,205,360450,30,897.2565277777777,234,212,234
norfolk_newport_news_va,2021-10,217,197,299883,30,830.5193981481483,235,205,235
norfolk_newport_news_va,2021-11,214,196,338737,30,892.4753819444448,253,227,253
norfolk_newport_news_va,2021-12,216,197,401194,30,953.1140509259261,220,202,220
norfolk_newport_news_va,2022-01,196,179,392241,31,927.47431712963,191,177,191
norfolk_newport_news_va,2022-02,214,201,364439,28,876.0977777777779,202,192,202
norfolk_newport_news_va,2022-03,207,196,348145,31,880.6011921296295,225,208,225
norfolk_newport_news_va,2022-04,219,201,333044,30,761.7406365740744,217,198,217
norfolk_newport_news_va,2022-05,226,216,289390,31,714.1441898148154,217,207,217
norfolk_newport_news_va,2022-06,205,195,267634,30,799.0674652777778,221,208,221
norfolk_newport_news_va,2022-07,221,206,313084,31,759.6653819444448,220,205,220
norfolk_newport_news_va,2022-08,221,208,312804,31,733.6334027777773,227,214,227
norfolk_newport_news_va,2022-09,217,206,325401,30,822.1765740740736,223,209,223
norfolk_newport_news_va,2022-10,223,213,316085,31,798.4501388888888,227,214,227
norfolk_newport_news_va,2022-11,209,203,298907,30,656.7953703703703,209,204,209
norfolk_newport_news_va,2022-12,219,206,363224,31,878.4388773148153,219,204,219
norfolk_newport_news_va,2023-01,232,222,325523,31,768.7030787037036,231,225,231
norfolk_newport_news_va,2023-02,216,208,284188,28,695.7986342592592,215,205,215
norfolk_newport_news_va,2023-03,214,204,267937,31,628.5153935185184,212,200,212
norfolk_newport_news_va,2023-04,235,224,340818,30,812.8597106481479,252,240,252
norfolk_newport_news_va,2023-05,246,233,334995,31,838.5683101851849,250,235,250
norfolk_newport_news_va,2023-06,238,228,350841,30,915.3059953703704,241,226,241
norfolk_newport_news_va,2023-07,249,243,376561,31,929.3440625000003,251,245,251
norfolk_newport_news_va,2023-08,236,228,324913,31,789.808032407408,231,223,231
norfolk_newport_news_va,2023-09,218,209,315946,30,765.8129861111115,217,211,217
norfolk_newport_news_va,2023-10,240,234,326118,31,748.4987037037027,245,239,245
norfolk_newport_news_va,2023-11,228,220,303787,30,758.4809722222225,227,220,227
norfolk_newport_news_va,2023-12,213,203,307660,31,711.8752893518515,208,202,208
norfolk_newport_news_va,2024-01,230,224,328286,31,735.3625462962959,238,233,238
norfolk_newport_news_va,2024-02,240,232,352315,29,814.6823842592597,237,229,237
norfolk_newport_news_va,2024-03,250,241,398718,31,974.3011342592592,259,251,259
norfolk_newport_news_va,2024-04,245,236,379881,30,910.6228587962971,249,241,249
norfolk_newport_news_va,2024-05,273,255,421939,31,969.8699652777776,283,266,283
norfolk_newport_news_va,2024-06,244,236,367037,30,926.7302314814814,260,250,260
norfolk_newport_news_va,2024-07,250,237,380297,31,832.0496180555556,258,243,258
norfolk_newport_news_va,2024-08,247,238,428210,31,1058.340532407408,267,260,267
norfolk_newport_news_va,2024-09,239,229,390843,30,1027.8074074074075,254,243,254
norfolk_newport_news_va,2024-10,219,209,378531,31,939.9795254629624,233,223,233
norfolk_newport_news_va,2024-11,235,221,371187,30,963.0168634259267,231,218,231
norfolk_newport_news_va,2024-12,238,226,371397,31,916.2579050925925,230,219,230
norfolk_newport_news_va,2025-01,215,202,287289,31,821.9155092592586,222,210,222
norfolk_newport_news_va,2025-02,217,208,314899,28,759.36269675926,216,209,216
norfolk_newport_news_va,2025-03,264,248,382647,31,989.8265509259267,264,252,264
norfolk_newport_news_va,2025-04,229,218,368747,30,901.7666319444443,233,222,233
norfolk_newport_news_va,2025-05,235,227,368459,31,982.7504861111111,250,244,250
norfolk_newport_news_va,2025-06,229,220,381652,30,965.80556712963,241,233,241
norfolk_newport_news_va,2025-07,226,217,366955,31,960.4842245370372,240,231,240
norfolk_newport_news_va,2025-08,236,224,423302,31,1020.199085648148,249,237,249
norfolk_newport_news_va,2025-09,230,219,400958,30,1077.3347337962964,259,251,259
norfolk_newport_news_va,2025-10,246,231,468783,31,1170.7855324074067,246,234,246
norfolk_newport_news_va,2025-11,210,200,378820,30,1029.781388888889,220,211,220
norfolk_newport_news_va,2025-12,230,217,383101,31,1092.735081018518,235,225,235
philadelphia_pa,2015-01,106,74,162590,31,625.509965277778,167,109,167
philadelphia_pa,2015-02,105,71,125332,28,465.73616898148146,155,102,155
philadelphia_pa,2015-03,121,77,154018,31,546.7955787037035,192,111,192
philadelphia_pa,2015-04,112,68,148429,30,548.300902777778,167,96,167
philadelphia_pa,2015-05,118,64,140377,31,484.9084606481484,162,76,162
philadelphia_pa,2015-06,114,64,132947,30,540.1203819444443,174,91,174
philadelphia_pa,2015-07,116,74,134758,31,585.581666666667,171,93,171
philadelphia_pa,2015-08,101,56,106051,31,499.33292824074033,153,74,153
philadelphia_pa,2015-09,110,66,118676,30,448.63428240740745,151,87,151
philadelphia_pa,2015-10,105,62,89306,31,384.2521759259259,146,74,146
philadelphia_pa,2015-11,94,62,67238,30,357.3854513888889,135,80,135
philadelphia_pa,2015-12,113,68,97992,31,473.2153587962964,166,93,166
philadelphia_pa,2016-01,112,72,109866,31,459.2591435185184,161,94,161
philadelphia_pa,2016-02,73,44,60992,26,211.27236111111102,99,56,99
philadelphia_pa,2016-03,76,46,71563,26,260.53586805555545,109,63,109
philadelphia_pa,2016-04,73,41,54210,24,229.83752314814816,103,56,103
philadelphia_pa,2016-05,101,61,129093,31,643.806377314815,173,87,173
philadelphia_pa,2016-06,117,67,117639,30,481.7043287037035,166,83,166
philadelphia_pa,2016-07,121,68,110693,31,500.46596064814827,175,88,175
philadelphia_pa,2016-08,104,56,111606,31,527.6470254629628,152,73,152
philadelphia_pa,2016-09,102,59,121438,30,510.14653935185186,154,75,154
philadelphia_pa,2016-10,98,56,112345,31,521.055462962963,148,73,148
philadelphia_pa,2016-11,103,63,116352,30,524.1567129629628,145,79,145
philadelphia_pa,2016-12,113,69,105559,31,449.61314814814824,164,91,164
philadelphia_pa,2017-01,100,69,100378,31,398.09993055555555,145,92,145
philadelphia_pa,2017-02,101,66,94524,28,410.2842476851851,148,89,148
philadelphia_pa,2017-03,99,67,95536,31,469.5399537037036,150,89,150
philadelphia_pa,2017-04,100,65,99532,30,420.86254629629616,145,87,145
philadelphia_pa,2017-05,98,61,109554,31,498.36771990740766,150,83,150
philadelphia_pa,2017-06,89,50,100620,30,396.91297453703714,143,63,143
philadelphia_pa,2017-07,84,55,95856,31,455.3793518518518,125,74,125
philadelphia_pa,2017-08,90,59,101290,31,478.3540972222221,128,76,128
philadelphia_pa,2017-09,77,49,77115,30,381.59682870370386,120,67,120
philadelphia_pa,2017-10,79,49,84364,31,460.0300694444446,119,67,119
philadelphia_pa,2017-11,83,48,65387,30,384.7960763888887,131,66,131
philadelphia_pa,2017-12,80,50,94928,31,444.2701388888889,122,69,122
philadelphia_pa,2018-01,154,99,136621,31,669.6537731481483,212,129,212
philadelphia_pa,2018-02,151,101,122183,28,621.4828472222222,199,131,199
philadelphia_pa,2018-03,160,105,103289,31,587.4691319444444,218,146,218
philadelphia_pa,2018-04,163,109,120564,30,637.8856944444443,217,142,217
philadelphia_pa,2018-05,156,93,120434,31,662.6705555555556,196,116,196
philadelphia_pa,2018-06,146,91,116573,30,474.7083101851853,190,112,190
philadelphia_pa,2018-07,126,78,78025,31,575.5743518518518,165,104,165
philadelphia_pa,2018-08,142,84,103994,31,572.8767708333335,190,107,190
philadelphia_pa,2018-09,148,90,124964,30,594.2700000000001,194,117,194
philadelphia_pa,2018-10,147,88,127337,31,567.0373495370372,186,108,186
philadelphia_pa,2018-11,133,82,104037,30,511.8431249999997,169,107,169
philadelphia_pa,2018-12,148,90,117450,31,593.9601620370373,199,119,199
philadelphia_pa,2019-01,144,97,112322,31,621.3654050925925,197,127,197
philadelphia_pa,2019-02,122,88,100013,28,447.43157407407404,162,113,162
philadelphia_pa,2019-03,146,95,125865,31,681.9687500000001,204,126,204
philadelphia_pa,2019-04,147,95,118969,30,615.2310532407411,194,123,194
philadelphia_pa,2019-05,144,87,115116,31,532.5976504629629,177,102,177
philadelphia_pa,2019-06,131,88,114708,30,488.84193287037056,165,112,165
philadelphia_pa,2019-07,127,86,105043,31,606.9378703703705,170,116,170
philadelphia_pa,2019-08,133,91,92650,31,443.1967824074075,164,103,164
philadelphia_pa,2019-09,120,86,103728,30,581.469502314815,162,109,162
philadelphia_pa,2019-10,110,73,68943,31,440.34374999999983,145,88,145
philadelphia_pa,2019-11,109,72,72060,30,388.941076388889,141,92,141
philadelphia_pa,2019-12,116,78,76113,31,378.785462962963,160,104,160
philadelphia_pa,2020-01,119,82,74484,31,437.8989930555555,153,106,153
philadelphia_pa,2020-02,126,88,89409,29,447.2346412037038,165,107,165
philadelphia_pa,2020-03,120,86,97776,31,595.0581944444448,175,121,175
philadelphia_pa,2020-04,129,85,107056,30,423.91862268518514,161,103,161
philadelphia_pa,2020-05,100,69,100074,31,402.8270138888889,122,85,122
philadelphia_pa,2020-06,107,65,84844,30,468.46498842592587,146,89,146
philadelphia_pa,2020-07,118,75,75350,31,462.2024999999996,156,99,156
philadelphia_pa,2020-08,111,75,79458,31,378.3491666666665,140,95,140
philadelphia_pa,2020-09,96,63,52709,30,310.3472916666666,126,76,126
philadelphia_pa,2020-10,110,69,64470,31,283.8838078703704,134,78,134
philadelphia_pa,2020-11,105,68,76712,30,395.39556712962974,139,85,139
philadelphia_pa,2020-12,118,71,99744,31,413.19547453703706,147,83,147
philadelphia_pa,2021-01,113,68,88378,31,365.95796296296305,144,82,144
philadelphia_pa,2021-02,110,73,105675,28,374.86501157407395,130,87,130
philadelphia_pa,2021-03,133,92,98575,31,462.7010416666665,164,114,164
philadelphia_pa,2021-04,162,107,125101,30,562.1936458333333,206,135,206
philadelphia_pa,2021-05,161,106,139817,31,720.6128703703705,208,129,208
philadelphia_pa,2021-06,165,108,143707,30,572.593252314815,202,129,202
philadelphia_pa,2021-07,160,100,97812,31,514.120648148148,195,119,195
philadelphia_pa,2021-08,173,102,123310,31,737.5852777777777,224,129,224
philadelphia_pa,2021-09,145,99,106802,30,548.3981944444442,178,119,178
philadelphia_pa,2021-10,134,85,86533,30,449.9427777777778,160,100,160
philadelphia_pa,2021-11,141,95,113568,30,662.5105902777779,196,132,196
philadelphia_pa,2021-12,144,94,110638,30,565.1968402777778,183,121,183
philadelphia_pa,2022-01,155,106,132038,31,661.6131944444442,210,143,210
philadelphia_pa,2022-02,151,102,129269,28,603.4669444444444,202,133,202
philadelphia_pa,2022-03,145,105,129594,31,715.0068055555556,196,148,196
philadelphia_pa,2022-04,166,114,137239,30,761.4985763888892,220,149,220
philadelphia_pa,2022-05,159,102,125371,31,687.6250347222223,205,130,205
philadelphia_pa,2022-06,165,100,121326,29,691.8288888888889,218,129,218
philadelphia_pa,2022-07,160,101,141153,31,770.8956134259262,223,136,223
philadelphia_pa,2022-08,158,97,125370,31,779.700787037037,226,145,226
philadelphia_pa,2022-09,165,108,133912,30,573.8078356481484,204,133,204
philadelphia_pa,2022-10,163,115,125121,31,616.5428472222222,208,142,208
philadelphia_pa,2022-11,151,95,128414,30,592.8331134259257,192,117,192
philadelphia_pa,2022-12,167,111,131016,31,702.669479166667,219,149,219
philadelphia_pa,2023-01,170,121,166309,31,928.551377314815,229,162,229
philadelphia_pa,2023-02,158,111,126649,28,631.7190625000002,212,147,212
philadelphia_pa,2023-03,174,120,144762,31,674.29693287037,223,156,223
philadelphia_pa,2023-04,165,104,134920,30,657.6609490740739,206,133,206
philadelphia_pa,2023-05,178,111,139189,31,637.7774421296297,230,143,230
philadelphia_pa,2023-06,176,112,143960,30,593.4113194444446,222,143,222
philadelphia_pa,2023-07,154,97,116405,31,585.2663078703702,202,126,202
philadelphia_pa,2023-08,168,112,113767,31,578.4909490740738,208,136,208
philadelphia_pa,2023-09,169,112,113243,30,485.63320601851854,215,136,215
philadelphia_pa,2023-10,159,111,112369,31,639.7749537037037,202,140,202
philadelphia_pa,2023-11,153,98,96807,30,446.51646990740767,182,115,182
philadelphia_pa,2023-12,153,106,110343,31,628.7285879629629,198,140,198
philadelphia_pa,2024-01,164,113,123646,31,688.8823611111112,226,157,226
philadelphia_pa,2024-02,183,127,132680,29,644.9709837962962,238,166,238
philadelphia_pa,2024-03,185,124,139308,31,675.9850925925925,245,167,245
